Physicochemical properties,Base stacking,Protein induced deformability,B-DNA twist,Dinucleotide GC Content,A-philicity,Propeller twist,Duplex stability-free energy,Duplex stability-disrupt energy,DNA denaturation,Bending stiffness,Protein DNA twist,Stabilising energy of Z-DNA,Aida_BA_transition,Breslauer_dG,Breslauer_dH,Breslauer_dS,Electron_interaction,Hartman_trans_free_energy,Helix-Coil_transition,Ivanov_BA_transition,Lisser_BZ_transition,Polar_interaction,SantaLucia_dG,SantaLucia_dH,SantaLucia_dS,Sarai_flexibility,Stability,Stacking_energy,Sugimoto_dG,Sugimoto_dH,Sugimoto_dS,Watson-Crick_interaction,Twist,Tilt,Roll,Shift,Slide,Rise,Stacking energy,Bend,Tip,Inclination,Major Groove Width,Major Groove Depth,Major Groove Size,Major Groove Distance,Minor Groove Width,Minor Groove Depth,Minor Groove Size,Minor Groove Distance,Persistance Length,Melting Temperature,Mobility to bend towards major groove,Mobility to bend towards minor groove,Propeller Twist,Clash Strength,Enthalpy,Free energy,Twist_twist,Tilt_tilt,Roll_roll,Twist_tilt,Twist_roll,Tilt_roll,Shift_shift,Slide_slide,Rise_rise,Shift_slide,Shift_rise,Slide_rise,Twist_shift,Twist_slide,Twist_rise,Tilt_shift,Tilt_slide,Tilt_rise,Roll_shift,Roll_slide,Roll_rise,Slide stiffness,Shift stiffness,Roll stiffness,Rise stiffness,Tilt stiffness,Twist stiffness,Wedge,Direction,Flexibility_slide,Flexibility_shift,Entropy
Twist_shift,0.09884611436711904,0.04819939879533675,0.05589067150659182,-0.10681624703871055,0.15353155810568606,-0.30930090688165723,-0.11700404020172718,0.36302136829808596,-0.04953540089007361,0.10370659117917448,0.15490806451897277,0.011260619059287571,-0.06165654748217422,0.35896452741987156,0.46624806956873727,0.464514379251653,-0.10681624703871055,0.011909150534891933,0.3544008836287635,0.15353155810568606,0.011635534345162282,-0.10681624703871055,0.09688530104046252,0.3864196678140851,0.3950350392698896,-0.28908916043156824,-0.21027296718907965,-0.09745647279314995,0.08834139060767567,0.41423925449261617,0.5055089860417576,-0.10681624703871055,-0.09166520799025685,0.26474441398049886,0.03609747641181184,0.4870319572533525,-0.01204651097127708,0.09547147161584763,0.03529391141675387,-0.06448970454201054,0.06750050366650809,-2.9666821715938385e-17,-0.10077839428682824,0.005538958036102787,-0.13603094708348606,-0.018834023623851923,-0.02513316839777076,0.06986622441796235,-0.16672635004139652,-0.10629976343836173,0.10370659117917448,0.02252642153794587,0.28391249001713353,-0.07377180631103467,-0.29831966917168334,-0.2044394016098574,-0.41423925449261617,0.11106742875880614,0.2160659496273705,0.24185922745316416,0.11958045059579309,0.9126058664183527,0.009869083050857638,0.6127414859751024,0.5132503924070729,0.2735816358488822,0.03625421996915363,0.4016461290920093,0.7478963429726504,-0.0012473582723294611,1.0,-0.3940650299410925,-0.23946071683734432,-0.1495595606974066,-0.22250259109333945,-0.8164115171478306,0.6310599105407168,-0.034427236896753095,-0.1754199100472221,-0.01204651097127708,0.4870319572533525,0.03609747641181184,0.09547147161584763,0.26474441398049886,-0.09166520799025685,0.03148516649143212,-0.03184512315927599,0.4703145314742397,-0.03445084395095123,-0.004102370794836746
Twist_slide,0.31997019058599674,0.6745747284241799,0.07828966853765351,-0.10667408209830334,0.3804303962684069,0.3684727230373485,0.011443186648584592,-0.06259660376482436,-0.48146228264291574,-0.2778297408108999,0.447493807314655,-0.5423179516588824,0.3942233223220909,-0.07880236979386489,-0.30036867224729286,-0.3795971279101019,-0.10667408209830334,0.6175517028164209,-0.08052966969296368,0.3804303962684069,0.6146480637334769,-0.10667408209830334,-0.14905389387722856,-0.09335132551646763,-0.052899411549402524,0.29123403646614804,-0.35412997695416853,-0.3173789384918913,0.033999215608003286,-0.23759775257611374,-0.31516628687233245,-0.10667408209830334,-0.655922618001946,-0.8665569226926889,-0.5520519072897296,-0.7361588947045691,-0.16719623467575737,-0.6545853746799272,-0.37202955929105663,0.47373721327893337,-0.2995644014367977,0.0,-0.08233441285831226,-0.036706291883411145,0.1832606025791365,0.6601620647782092,0.03396922661010028,0.30870260062683763,0.24156279308148704,-0.0030848733052385347,-0.2778297408108999,-0.4797342019958786,0.013806326125126783,0.10328537634892111,0.3945804711330149,0.023789837240779006,0.23759775257611374,0.03879338611558638,-0.8968277908587292,-0.8674501066516934,-0.654801278023385,-0.3897983013977817,-0.3484129537162793,0.03634346174651735,-0.3713088673815268,-0.6513526413441156,-0.47063926119921107,-0.68148441192495,-0.6983866943046603,-0.32684363553306633,-0.3940650299410925,1.0,0.4308016974843493,0.4208250623167884,0.20535180714964554,0.39628600967076943,-0.2591532871201987,0.1475077978621672,-0.4174087733926653,-0.16719623467575737,-0.7361588947045691,-0.5520519072897296,-0.6545853746799272,-0.8665569226926889,-0.655922618001946,-0.13788933057905114,-0.0513772424601765,-0.7082459485920394,-0.11117089450924982,-0.370355334391431
Twist_rise,0.38253129135698344,0.3697273749361873,0.2828263819159633,-0.04566611871103292,0.05228505029069452,0.4310260693214523,0.06170277714025649,0.016105320147969893,-0.44681426416392267,0.015134193229728221,0.13808336316440856,-0.26129777163009293,0.06443801905515015,0.024729534687883706,-0.02024187131806666,-0.029473365946707856,-0.04566611871103292,0.39073849255726856,0.0308108710518726,0.05228505029069452,0.3919223525279519,-0.04566611871103292,-0.26067086713335913,-0.5389878400373369,-0.5455309884108301,0.33454291049952334,-0.5084157900073057,-0.3801056838083165,-0.1061350475877393,-0.18866167736762962,-0.20114225797709556,-0.04566611871103292,-0.38118520282860235,-0.3862097000729062,-0.5107321191537127,-0.6432607091446353,-0.23905821690857115,-0.27777398701513667,0.52029101475975,0.2955997674848582,0.12580326481203133,-4.451792611854355e-17,0.3034825194984403,-0.21872054839860788,0.03105296072350241,0.40129749866098735,-0.09357445139516417,0.2694309719558493,0.10593676934476821,-0.21903134124173523,0.015134193229728221,-0.40480386018206715,-0.02770716762770843,0.14810853968490978,-0.124502320147854,0.09228859577824657,0.18866167736762962,0.1506805627934474,-0.2691848966790081,-0.39336585196640594,-0.4729605027158826,-0.38074779108182405,-0.23376129095787057,-0.28139716033111656,-0.22848132946324431,-0.07848902046628693,-0.3013208565800374,-0.2355039376877822,-0.20703296134451266,-0.36180268006165384,-0.23946071683734432,0.4308016974843493,1.0,0.06955942302806802,0.4653411072710701,0.16923616193381205,-0.31688759209826994,-0.19315735711015417,-0.2139441648324406,-0.23905821690857115,-0.6432607091446353,-0.5107321191537127,-0.27777398701513667,-0.3862097000729062,-0.38118520282860235,-0.38966482556737825,-0.1330154259186228,-0.20816577580977505,-0.37915542700191884,0.23216532509389626
Tilt_shift,0.5644222615441867,-0.2442622985065298,0.13916676701807798,-0.9017008470220521,0.38120428061000133,-0.5303019205197318,0.8735072678308047,-0.8229935654893336,-0.6360319226853242,-0.922988112646267,0.08332851417640177,0.3382692799204102,-0.20291797541037665,-0.8209658264725768,-0.648132202842218,-0.5024841872415122,-0.9017008470220521,0.42626807675555733,-0.8234685705225988,0.38120428061000133,0.42707025699436746,-0.9017008470220521,-0.8406889932053283,-0.2563287900771111,0.03201910801733627,0.5570138577547589,-0.3626671644054829,-0.5676575713709507,-0.8355218737803464,-0.8024236137724471,-0.7299515111603616,-0.9017008470220521,0.065712733162562,-0.4455939186282187,-0.06616834462017403,-0.2877850943252872,0.3013259512401434,-0.1726356803086836,-0.21722964362766556,0.5532218652686864,0.26104073523328997,-1.4828427760039047e-17,-0.8744300749338351,0.6719182282664385,0.036506107166884696,0.06564148558128959,0.5909601314708813,-0.14883602868776555,-0.5712266536216939,0.21500246585421748,-0.922988112646267,-0.6011214783859519,0.68712230276125,-0.7789134139881402,0.004848609624649117,-0.32479539288670023,0.8024236137724471,0.8277552222855243,-0.13254680650883008,-0.3158022752321823,-0.11293298150721094,0.12087666036147825,0.5530949811189906,0.44474107637539567,-0.3718113619128293,-0.11274523563841356,0.08159108593666482,-0.28365302056467534,-0.4750423973408647,0.05123324619224081,-0.1495595606974066,0.4208250623167884,0.06955942302806802,1.0,-0.31853361104737865,0.11281108437403937,0.16286521577160268,-0.21648610561322776,-0.14306538936105795,0.3013259512401434,-0.2877850943252872,-0.06616834462017403,-0.1726356803086836,-0.4455939186282187,0.065712733162562,-0.11890492995897484,-0.12530429768671275,0.22819187366776533,-0.24339118675930185,0.17664770979539518
Tilt_slide,0.42876860835518704,0.43315722161686926,-0.4898396365681597,0.24333520878293333,-0.15329050849222836,0.3599457318715629,-0.2735714127530855,0.3012842006883023,-0.357666400352735,0.2989015592886667,0.24365720279086236,-0.6519302567416471,-0.2565159038592504,0.21337872012442946,0.12408633567723377,0.07447660311365571,0.24333520878293333,0.5560734796681922,0.2177756709513468,-0.15329050849222836,0.5562894846393007,0.24333520878293333,-0.031396382460409156,-0.5381139004670941,-0.6412903385953593,-0.4738623204204537,-0.5338915823851073,-0.42378131590643875,0.24583391889797676,0.001879423534438583,-0.09039103385044908,0.24333520878293333,-0.4096818048250795,-0.2408801200646814,-0.8200323748358718,-0.09500827540077837,-0.6980337785348762,-0.7082550738641905,0.31856488387239706,0.0026846794797694713,-0.14986810262755193,0.0,0.4215064664655777,-0.269526660048367,0.3476217268327618,0.6475660062715654,-0.19200080209687015,0.4303348382264056,0.6036526127110997,-0.7789521990852766,0.2989015592886667,-0.48549614454289297,-0.1848906318324147,0.4240978826192064,-0.1352187198110977,0.5556505916469962,-0.001879423534438583,-0.1490024719191993,-0.30428180256554305,-0.44006103577265177,-0.6499459700881847,-0.45208259656753447,-0.585677538271405,-0.6026028711046302,0.14274968515022854,-0.3473788559858866,-0.8435150613471224,-0.21525690419997956,-0.16458575601317496,-0.7101871876954174,-0.22250259109333945,0.20535180714964554,0.4653411072710701,-0.31853361104737865,1.0,0.20241687822424007,-0.5729736666768833,-0.19973581029795373,-0.5533849233393306,-0.6980337785348762,-0.09500827540077837,-0.8200323748358718,-0.7082550738641905,-0.2408801200646814,-0.4096818048250795,0.2764131163491139,-0.21001879582864694,-0.2981005921994478,0.37745257439451424,0.07323776531339708
Tilt_rise,-0.15961244319072612,0.03289163423527473,-0.3467379517684272,0.2017424999620951,-0.5211293618375727,0.3784964986664093,-0.0433361316521678,-0.25510587296951115,0.20478690913071912,-0.019460804532451983,-0.34033655195870666,-0.02015625157918365,0.27214725641176424,-0.24952831178537907,-0.27604130288805895,-0.2593728238916347,0.2017424999620951,-0.09168144262173784,-0.24756356696381357,-0.5211293618375727,-0.09295357999114309,0.2017424999620951,-0.004301724380702771,-0.21296004266638813,-0.23694642799403695,0.4245129636865354,0.1453650461068276,0.15981186660397262,0.0735180511930733,-0.17463081810265235,-0.2514932337890003,0.2017424999620951,0.19404974330830216,-0.29424998727996554,-0.03407821826887578,-0.5250455146934679,0.2001095635278157,-0.11663189552240973,-0.07149589252035289,0.07789786546032865,-0.024693649698535717,0.0,-0.004279758374884657,0.2290570470474851,0.3861406220993948,-0.05798121449159163,0.35298703934623926,-0.4507865396799148,0.3755849053592413,0.3478706124350402,-0.019460804532451983,0.027459238837741266,-0.34210138763941367,0.10143456819195511,0.5921563379702649,0.42946057993062414,0.17463081810265235,-0.26660511961024036,-0.1840572503550332,-0.25036400344237303,-0.08571112962247096,-0.8097131622705455,-0.18906090505949946,-0.32253728022855416,-0.6617875506754608,-0.19661728471960147,-0.05157731916936848,-0.6206152064103578,-0.7825625863037942,0.2689968507831318,-0.8164115171478306,0.39628600967076943,0.16923616193381205,0.11281108437403937,0.20241687822424007,1.0,-0.4249658663717467,-0.046231453898921096,0.3739825966461473,0.2001095635278157,-0.5250455146934679,-0.03407821826887578,-0.11663189552240973,-0.29424998727996554,0.19404974330830216,-0.24554044165545594,-0.03184172623148302,-0.4590246855419699,0.41068982030196305,-0.18191480588913123
Roll_shift,-0.21738262804585728,-0.1208894214607368,0.3534233338562048,-0.25567055627192325,0.22094626696548408,-0.46401227319070254,0.12434343462724727,-0.1406196219124239,0.031622249667806135,-0.24897660305280325,0.011171642061361,0.3498029153727419,0.2886920731969114,-0.05084729450109687,-0.02801822843087067,-0.016105541829621026,-0.25567055627192325,-0.2895763891766607,-0.05673431513317116,0.22094626696548408,-0.2895773023715315,-0.25567055627192325,0.03322226691716268,0.5320218977585,0.6191523866088657,0.21145391646967845,0.08095186215195412,0.21817879957342068,-0.09681744324704537,0.23925524932241418,0.3474686339757908,-0.25567055627192325,0.18171188362357088,0.24573319385338882,0.33435738820040595,0.2613357056431961,0.4969256238423093,0.42072285876160914,-0.24057530617590153,-0.17065644278789896,-0.004597897857236275,-1.4835843989124825e-17,-0.3865094623872188,0.2363004914424103,-0.15340233376315388,-0.30518564261818354,0.14604141364846018,-0.13399005986455229,-0.37081231007440685,0.38372415074573835,-0.24897660305280325,0.20670413866509355,0.3854616965584712,-0.27198616909079393,-0.08930200130541455,-0.3815798806360444,-0.23925524932241418,0.18795571349214882,0.17109327142464562,0.32255104507961174,0.24770847155363457,0.8097991849376629,0.44241109823981567,0.8478698730413012,-0.24538324967630462,0.15096934241130608,0.4472790904863208,0.0022692649006651627,0.1898170825203158,0.3889036551757571,0.6310599105407168,-0.2591532871201987,-0.31688759209826994,0.16286521577160268,-0.5729736666768833,-0.4249658663717467,1.0,-0.004528361077715041,0.16994860925960698,0.4969256238423093,0.2613357056431961,0.33435738820040595,0.42072285876160914,0.24573319385338882,0.18171188362357088,-0.07335980981078798,-0.05440239328266424,0.54111933684083,0.07612598790995824,-0.2688773878686276
Roll_slide,-0.40980590633190456,0.43565808562860525,0.09169559223393299,0.4071865848404612,0.22229093173143583,0.5279332771255983,-0.3320601727300057,0.23205111471861037,0.23554824871738766,0.34774074960550744,0.5456697617024283,-0.42982434322808305,0.12081278879667254,0.10172295608836918,-0.3133155744166676,-0.4874689952557609,0.4071865848404612,-0.09233924728134517,0.09921997910506238,0.22229093173143583,-0.09271930131729565,0.4071865848404612,0.4780156532061968,0.32659567195603545,0.2005598598491292,-0.32268344785823305,0.42603988608353494,0.4078405806500239,0.33640915394702664,0.49622886870066946,0.5211131416907463,0.4071865848404612,-0.3644612676100693,-0.20663627851830482,0.019171644781948733,-0.2012901980248199,-0.4022187761572854,0.0022428121747544655,-0.2171845703843821,0.22303834218801757,-0.1735450347470457,-2.9667310089058157e-17,0.2456163775692705,-0.20173958011493992,-0.6993383945914647,0.2496793600799871,-0.1899966459560653,0.19435032664867666,-0.13467042916073543,0.02640024403920591,0.34774074960550744,0.4278183827937337,-0.4939602949173767,0.4687540001644785,0.6363458479918578,-0.5763577240309151,-0.49622886870066946,-0.4222770450434083,-0.33538535423251015,-0.19699526191976147,-0.19224912151120188,-0.06285671383700137,-0.06000808629983852,0.12986502643889838,0.0873908713586829,-0.3667029671312109,0.0009210326927549028,-0.11849468599283854,-0.0010807350109345558,-0.18987164252188468,-0.034427236896753095,0.1475077978621672,-0.19315735711015417,-0.21648610561322776,-0.19973581029795373,-0.046231453898921096,-0.004528361077715041,1.0,-0.11412940080443344,-0.4022187761572854,-0.2012901980248199,0.019171644781948733,0.0022428121747544655,-0.20663627851830482,-0.3644612676100693,-0.39424278068932556,0.12159368444832117,-0.5166148873515136,-0.059850377504276124,-0.2771358398869493
Roll_rise,-0.6783662743370114,-0.5441983186056486,0.08248286240139283,0.2217559924575358,-0.6006433556379512,-0.015551818852813835,-0.0614324822974682,-0.0989048430209391,0.7755498744648277,0.1043153153113631,-0.7472584391436536,0.6889916214565015,0.35238198681579247,-0.0031022137253623933,0.19946777764411774,0.2772869882006194,0.2217559924575358,-0.8497541023711492,-0.0014320671827109963,-0.6006433556379512,-0.8493904414862355,0.2217559924575358,0.257226140553926,0.329643758816139,0.3101116169762592,0.5409892378073197,0.6416714862946259,0.6755895111641709,0.06585587503555765,0.15962389710026403,0.18304633753399083,0.2217559924575358,0.7071043030090784,0.43409725267257704,0.8399448018362022,-0.03304609853103052,0.7341184239402364,0.805732379105709,0.03513417688882714,-0.24499263956954664,0.32748913426007814,0.0,-0.007930401040060504,0.22180557540653653,0.00821318490583469,-0.8684799060447044,0.28193325981033746,-0.7848381050845475,-0.11078837247206699,0.8329020950845148,0.1043153153113631,0.7078466438100097,-0.2626453837247485,-0.14185077079409525,0.21577664645599,0.059848114286755225,-0.15962389710026403,-0.28729698392768127,0.5790173291589349,0.6060290962059492,0.7328808942793972,-0.11514266296534227,0.2758923088405636,0.031266519398900336,-0.3704053056840993,0.5143565587046297,0.7771317046287645,0.18164900859361557,0.03323477387856651,0.9324144152845786,-0.1754199100472221,-0.4174087733926653,-0.2139441648324406,-0.14306538936105795,-0.5533849233393306,0.3739825966461473,0.16994860925960698,-0.11412940080443344,1.0,0.7341184239402364,-0.03304609853103052,0.8399448018362022,0.805732379105709,0.43409725267257704,0.7071043030090784,-0.3384873995043993,0.20299659523536015,0.21017085463830013,0.03174225498191973,-0.05059796695807763
Slide stiffness,-0.32566381071810613,-0.5555278544736058,0.34314256456008085,-0.22842969918508804,-0.24541885622740203,-0.4047153474825301,0.26167515593469814,-0.40289457814242474,0.3540861806341194,-0.31638328498133167,-0.7185301044690933,0.7912134109941437,0.39513049282331875,-0.1988687517507262,0.04602270581091484,0.16017290113872493,-0.22842969918508804,-0.6078743969042796,-0.20160627289212596,-0.24541885622740203,-0.6090407242102392,-0.22842969918508804,-0.092543465751951,0.27431221952275847,0.37711423874003275,0.7618677834699346,0.3331083777346121,0.32346922921838456,-0.23355315669194085,-0.1792372437232896,-0.143379616192146,-0.22842969918508804,0.6783442841169907,0.3590859119229067,0.7290723018252914,0.08257922627899375,1.0,0.6701455410681357,-0.13343938643151518,-0.32170283314567893,0.03568425021809237,9.27859351622723e-18,-0.38128269425150024,0.283722262887095,0.30883695329823896,-0.7927041551651951,0.2674908285373996,-0.6574303609236588,-0.1856134669037917,0.8347863561887621,-0.31638328498133167,0.3040292468216057,0.2542204561251431,-0.4557877145802075,-0.009756873181996393,0.08051452801277309,0.1792372437232896,0.14720221855294804,0.39800819255707987,0.5194800476935508,0.7156576742472682,0.186857977494233,0.3900537870215414,0.40021337196403595,-0.4691595865463652,0.5133513661823152,0.7926020207847957,-0.07024229547931056,-0.1014849754173631,0.8823868775060661,-0.01204651097127708,-0.16719623467575737,-0.23905821690857115,0.3013259512401434,-0.6980337785348762,0.2001095635278157,0.4969256238423093,-0.4022187761572854,0.7341184239402364,1.0,0.08257922627899375,0.7290723018252914,0.6701455410681357,0.3590859119229067,0.6783442841169907,-0.12937654224975007,0.07509686156883867,0.3955216328886696,-0.06777717665208811,-0.030855658886099955
Shift stiffness,-0.025687746032074427,-0.48585776811796527,-0.12584668472772068,0.0027378970350877274,-0.12762771948645174,-0.4930358941827924,-0.02635362712199823,0.06805030566598759,0.20675441083675644,0.20838389944288818,-0.3011348215113845,0.2867360809717757,-0.44364805550416014,0.12989496773095155,0.2681382432993865,0.30762398469936275,0.0027378970350877274,-0.31203806156757047,0.12657371490854388,-0.12762771948645174,-0.3120035553095493,0.0027378970350877274,0.08101138124991959,0.04110665736062687,0.005662845490985328,-0.5075522513643388,0.1358050992485208,0.02415000377473765,-0.00188038174222426,0.11750334708121524,0.14893638124088232,0.0027378970350877274,0.4746192828263245,0.7930487735029227,0.28207317413397054,1.0,0.08257922627899375,0.27919889562290096,0.1486487584084021,-0.6521480536551846,-0.2399276943917049,-5.931238951499879e-17,-0.013582481877658526,-0.1388004130652825,0.1688369838304075,-0.38567875093999343,-0.26076670654905926,-0.0506335344112008,0.015956591057204046,-0.26475719588313035,0.20838389944288818,0.14303627445319797,0.1950462659995394,-0.06517869535379117,-0.4500210075046553,0.18858838799674002,-0.11750334708121524,0.06489795548188894,0.5731577353967031,0.6832798596815275,0.5358326812886074,0.4964086163872543,0.09411740157759177,0.06226122908954352,0.5869960168233295,0.5054715474998048,0.20393480818038703,0.41876583665129063,0.6343471589537084,0.037886860911268916,0.4870319572533525,-0.7361588947045691,-0.6432607091446353,-0.2877850943252872,-0.09500827540077837,-0.5250455146934679,0.2613357056431961,-0.2012901980248199,-0.03304609853103052,0.08257922627899375,1.0,0.28207317413397054,0.27919889562290096,0.7930487735029227,0.4746192828263245,0.5124022951534088,-0.040987159250460155,0.5656125745338161,0.22209360480173063,0.3274674746351563
Roll stiffness,-0.6726351707625909,-0.6727879057299876,0.32050935602118197,0.0666261567870468,-0.23887011729879187,-0.28282895088297266,0.06637114241407359,-0.15656452891953962,0.7184363234844188,0.0030287271429785137,-0.6002743599457389,0.7861013032947815,0.1980225885920709,-0.04452772546287863,0.12201181998307974,0.1885718784565312,0.0666261567870468,-0.8754653330884732,-0.04522933156925518,-0.23887011729879187,-0.874949545035454,0.0666261567870468,0.23825754836649257,0.4561905071234085,0.4696779231291919,0.3568472248951743,0.7570307549088288,0.6678742092877917,-0.056006466268734345,0.09956687066007944,0.14855151290610613,0.0666261567870468,0.705560798451261,0.5969211525860875,1.0,0.28207317413397054,0.7290723018252914,0.9198975239491491,-0.10672976077245724,-0.3402956091354643,0.19672311716635607,3.7072466699000156e-18,-0.11425165267710104,0.1170289445724292,-0.2017038445196896,-0.9243757674663913,0.06297706345746289,-0.5752639960642056,-0.3724428976501579,0.7485718678488534,0.0030287271429785137,0.746582877980288,-0.0744314879811051,-0.26340641906091605,0.005430547594082994,-0.2273280930178992,-0.09956687066007944,-0.12037173269246194,0.6287108537720336,0.7605097103029406,0.8915819814242654,0.1958328958892443,0.48877614154290727,0.1705977327834445,-0.08709866848965093,0.5661684889991558,0.9298076437454803,0.42074073389243943,0.2775080968332301,0.8524882053125296,0.03609747641181184,-0.5520519072897296,-0.5107321191537127,-0.06616834462017403,-0.8200323748358718,-0.03407821826887578,0.33435738820040595,0.019171644781948733,0.8399448018362022,0.7290723018252914,0.28207317413397054,1.0,0.9198975239491491,0.5969211525860875,0.705560798451261,-0.11998674175692986,0.2656857927815695,0.36232339030909566,-0.20976846158204857,0.03146626540871947
Rise stiffness,-0.6526981190071225,-0.6459347807073632,0.4743056788645437,0.10235829911697951,-0.25586842752327654,-0.20623642132291897,0.0577057076421028,-0.15243745170182477,0.6525226949345689,0.11068707784984605,-0.5891769313249596,0.7805165883033409,0.14846433103847065,-0.022482887671034218,0.10267007668019087,0.15703917582602486,0.10235829911697951,-0.9122148405422068,-0.021611767877682743,-0.25586842752327654,-0.9105896097142334,0.10235829911697951,0.22720460990790747,0.3076783103512836,0.29397397600408604,0.3614104260149804,0.6730631954577436,0.6485504991413317,-0.07358190537542157,0.16712771786339523,0.24328062589451416,0.10235829911697951,0.7112343453918816,0.7149284687318741,0.9198975239491491,0.27919889562290096,0.6701455410681357,1.0,0.1752768952204789,-0.43401902349114874,0.19867303561186866,-1.113668341523292e-17,0.03575912184505082,-0.007905116519639476,-0.2814853225716936,-0.9113423005224558,-0.050889405996333154,-0.4872771551147621,-0.39779729717603607,0.635513095545429,0.11068707784984605,0.7448963435805704,-0.08246481900903667,-0.16572841221713636,-0.11030031488403173,-0.2570885453874581,-0.16712771786339523,-0.0896116570568153,0.7165337867291192,0.8567808384680095,0.8511694511813578,0.22395738645655747,0.513031304924045,0.15245015898066497,-0.1310280570461347,0.6639819710542274,0.9504410805815949,0.4082297984669147,0.3604285240207036,0.7520372861019262,0.09547147161584763,-0.6545853746799272,-0.27777398701513667,-0.1726356803086836,-0.7082550738641905,-0.11663189552240973,0.42072285876160914,0.0022428121747544655,0.805732379105709,0.6701455410681357,0.27919889562290096,0.9198975239491491,1.0,0.7149284687318741,0.7112343453918816,-0.2397446437350648,0.18397341828788777,0.48276691585795967,-0.260931793644398,0.1692101288347899
Tilt stiffness,-0.3596392839113704,-0.6400995331329798,0.15191258291565515,0.21092033939480676,-0.4080542695743032,-0.25707426305753417,-0.09509241214458068,0.03316036821737439,0.529529068245699,0.39079197790464526,-0.6397428848818648,0.5528725885131602,-0.23786826780514692,0.1645172344646103,0.30930567110656804,0.3544530163266287,0.21092033939480676,-0.7387746186930283,0.16459272572978953,-0.4080542695743032,-0.7378633291549667,0.21092033939480676,0.22222047716125612,-0.0010446517769918042,-0.09053616868068069,-0.14597955860795298,0.40963811292003943,0.3569828394631023,0.04394040261231189,0.20867128641107188,0.252100824894564,0.21092033939480676,0.7397025757242099,1.0,0.5969211525860875,0.7930487735029227,0.3590859119229067,0.7149284687318741,0.440382731644858,-0.8006242177829915,-0.12435245821541036,1.483529047798959e-17,0.22948059775969207,-0.2551032116209427,0.07943753042142071,-0.7439021894795812,-0.31015606657103517,-0.3064040833179486,-0.016051130546768978,0.073064074814756,0.39079197790464526,0.4939761307083324,-0.04800377218776147,0.033777237543769385,-0.37391954876154976,0.19134183416438674,-0.20867128641107188,-0.10519302944342236,0.8147270257555382,0.9650259111869902,0.8090707296930456,0.25851341691719565,0.1721191891389895,-0.07842871517953613,0.31540050776658335,0.7919172556135569,0.5945462608129986,0.42675557864993663,0.6177415142193013,0.36924774491834517,0.26474441398049886,-0.8665569226926889,-0.3862097000729062,-0.4455939186282187,-0.2408801200646814,-0.29424998727996554,0.24573319385338882,-0.20663627851830482,0.43409725267257704,0.3590859119229067,0.7930487735029227,0.5969211525860875,0.7149284687318741,1.0,0.7397025757242099,0.15209475308584985,0.02507245790861871,0.5809078416364033,0.04661292789028315,0.43397841638507145
Twist stiffness,-0.23658910965673557,-0.8930371305876834,-0.033126800305129496,-0.14436564144535707,-0.5929331264055936,-0.4222677516022793,0.3282370242920845,-0.4718618527660871,0.44945594785777476,-0.06675973988715671,-0.8667411775588235,0.8538207215904059,-0.24839075206573902,-0.3551322178390779,-0.042675635902009804,0.11590454966017023,-0.14436564144535707,-0.6952465442842968,-0.35507046603270437,-0.5929331264055936,-0.693980069476366,-0.14436564144535707,-0.17662971225044427,-0.13181060449608054,-0.07891959513704792,0.33647821455319915,0.380371884003424,0.23170881036907978,-0.35052239065593577,-0.21268355957997226,-0.14751014199623544,-0.14436564144535707,1.0,0.7397025757242099,0.705560798451261,0.4746192828263245,0.6783442841169907,0.7112343453918816,0.3119170078651055,-0.46008867282389837,0.18593546474494052,-1.391770436132012e-17,-0.2674988454999363,0.321339246276595,0.2229444083080197,-0.8992962552836858,0.2895972569051504,-0.7647238274982437,-0.21150164901230284,0.45155449372022427,-0.06675973988715671,0.32805414650430914,0.12123448333746215,-0.39105934246641744,-0.09446626737685836,0.1993057573850126,0.21268355957997226,0.16410494704167536,0.8541015019418626,0.8250139161291321,0.8521727409603492,0.03251978422235243,0.44578329546273787,0.04216148610550737,-0.12910225677270695,0.7667984280876199,0.720416069357135,0.16452295220253932,0.14623656081639297,0.6850385845749727,-0.09166520799025685,-0.655922618001946,-0.38118520282860235,0.065712733162562,-0.4096818048250795,0.19404974330830216,0.18171188362357088,-0.3644612676100693,0.7071043030090784,0.6783442841169907,0.4746192828263245,0.705560798451261,0.7112343453918816,0.7397025757242099,1.0,-0.06845831335580625,-0.009064098814052741,0.6112118495151155,0.15156455836212773,0.45578126280979614
